Date,AAPL,HPQ,INTC,MSFT
2009-05-22,122.5,34.14,15.05,19.75
2009-05-26,130.78,34.47,15.48,20.34
2009-05-27,133.05,34.34,15.46,20.13
2009-05-28,135.07,34.7,15.72,20.45
2009-05-29,135.81,34.35,15.72,20.89
2009-06-01,139.35,36.0,16.5,21.4
2009-06-02,139.49,35.84,16.19,21.4
2009-06-03,140.95,35.63,15.94,21.73
2009-06-04,143.74,36.09,16.13,21.83
2009-06-05,144.67,37.35,15.92,22.14
2009-06-08,143.85,37.41,15.92,22.05
2009-06-09,142.72,36.84,16.42,22.08
2009-06-10,140.25,36.79,16.46,22.55
2009-06-11,139.95,37.23,16.35,22.83
2009-06-12,136.97,37.76,16.31,23.33
2009-06-15,136.09,37.08,15.98,23.42
2009-06-16,136.35,36.84,15.86,23.45
2009-06-17,135.58,37.42,16.14,23.68
2009-06-18,135.88,37.55,15.87,23.5
2009-06-19,139.48,38.35,16.01,24.07
2009-06-22,137.37,37.74,15.68,23.28
2009-06-23,134.01,37.36,15.81,23.34
2009-06-24,136.22,37.22,16.1,23.47
2009-06-25,139.86,38.12,16.31,23.79
2009-06-26,142.44,37.61,16.29,23.35
2009-06-29,141.97,38.98,16.38,23.86
2009-06-30,142.43,38.65,16.55,23.77
2009-07-01,142.83,38.68,17.04,24.04
2009-07-02,140.02,37.9,16.72,23.37
2009-07-06,138.61,37.73,16.54,23.2
2009-07-07,135.4,36.84,16.25,22.53
2009-07-08,137.22,37.21,15.94,22.56
2009-07-09,136.36,37.3,16.02,22.44
2009-07-10,138.52,37.24,16.04,22.39
2009-07-13,142.34,37.3,16.49,23.23
2009-07-14,142.27,37.14,16.83,23.11
2009-07-15,146.88,38.82,18.05,24.12
2009-07-16,147.52,39.67,18.5,24.44
2009-07-17,151.75,39.98,18.79,24.29
2009-07-20,152.909,40.43,18.9,24.53
2009-07-21,151.51,40.57,18.9,24.83
2009-07-22,156.74,40.8,19.14,24.8
2009-07-23,157.82,41.64,19.48,25.56
2009-07-24,159.986,41.72,19.36,23.45
2009-07-27,160.1,41.84,19.47,23.11
2009-07-28,160.0,41.98,19.37,23.47
2009-07-29,160.03,42.19,19.4,23.8
2009-07-30,162.79,42.71,19.33,23.81
2009-07-31,163.39,43.3,19.25,23.52
2009-08-03,166.43,43.38,19.37,23.83
2009-08-04,165.55,43.42,19.32,23.77
2009-08-05,165.11,43.26,18.86,23.81
2009-08-06,163.91,42.21,18.7,23.46
2009-08-07,165.51,43.54,18.5,23.56
2009-08-10,164.72,43.67,18.76,23.42
2009-08-11,162.83,43.39,18.64,23.13
2009-08-12,165.31,44.18,18.81,23.53
2009-08-13,168.42,44.35,19.05,23.62
2009-08-14,166.78,44.09,18.77,23.692
2009-08-17,159.59,43.11,18.45,23.25
2009-08-18,164.0,43.96,18.772,23.58
2009-08-19,164.6,43.83,18.8,23.65
2009-08-20,166.33,43.98,18.71,23.67
2009-08-21,169.22,44.78,18.8901,24.41
2009-08-24,169.06,44.79,18.76,24.64
2009-08-25,169.4,44.68,19.1,24.64
2009-08-26,167.41,44.48,19.43,24.55
2009-08-27,169.45,44.81,19.47,24.69
2009-08-28,170.05,44.76,20.25,24.68
2009-08-31,168.21,44.89,20.32,24.65
2009-09-01,165.298,43.87,19.72,24.0
2009-09-02,165.18,44.25,19.47,23.86
2009-09-03,166.55,44.45,19.42,24.11
2009-09-04,170.31,45.1,19.64,24.62
2009-09-08,172.93,45.47,19.8,24.82
2009-09-09,171.14,45.98,19.93,24.78
2009-09-10,172.56,46.5,19.76,25.0
2009-09-11,172.16,46.02,19.51,24.86
2009-09-14,173.72,45.7,19.36,25.0
2009-09-15,175.16,45.64,19.55,25.2
2009-09-16,181.87,45.64,19.65,25.2
2009-09-17,184.55,45.71,19.41,25.3
2009-09-18,185.02,46.15,19.56,25.26
2009-09-21,184.02,46.35,19.54,25.3
2009-09-22,184.48,47.01,19.53,25.77
2009-09-23,185.5,46.93,19.88,25.71
2009-09-24,183.82,46.87,19.54,25.94
2009-09-25,182.37,47.02,19.37,25.55
2009-09-28,186.1519,47.88,19.74,25.83
2009-09-29,185.38,47.44,19.48,25.75
2009-09-30,185.35,47.21,19.57,25.72
2009-10-01,180.8599,45.96,18.9,24.88
2009-10-02,184.9,45.28,18.97,24.96
2009-10-05,186.024,46.07,19.1,24.64
2009-10-06,190.01,47.01,19.63,25.11
2009-10-07,190.25,46.56,19.75,25.1
2009-10-08,189.27,46.46,19.88,25.67
2009-10-09,190.47,47.38,20.17,25.55
2009-10-12,190.81,47.04,20.4,25.72
2009-10-13,190.02,46.69,20.49,25.81
2009-10-14,191.29,47.89,20.831,25.96
2009-10-15,190.56,48.0,20.67,26.71
2009-10-16,188.05,48.37,20.18,26.5
2009-10-19,189.86,48.47,20.41,26.36
2009-10-20,198.76,48.74,20.18,26.37
2009-10-21,204.92,48.22,19.859,26.58
2009-10-22,205.2,48.32,20.12,26.59
2009-10-23,203.94,48.56,19.78,28.02
2009-10-26,202.48,47.86,19.83,28.68
2009-10-27,197.37,47.3,19.74,28.59
2009-10-28,192.4,46.93,19.03,28.02
2009-10-29,196.35,48.35,19.22,28.22
2009-10-30,188.5,47.46,19.11,27.73
2009-11-02,189.31,48.16,19.01,27.88
2009-11-03,188.75,47.51,18.5,27.53
2009-11-04,190.81,47.76,18.59,28.06
2009-11-05,194.0301,48.85,18.89,28.47
2009-11-06,194.34,49.16,18.93,28.52
2009-11-09,201.46,49.99,19.46,28.99
2009-11-10,202.98,49.96,19.5,29.01
2009-11-11,203.25,50.0,19.84,29.12
2009-11-12,201.99,49.7,19.68,29.36
2009-11-13,204.45,49.91,19.82,29.63
2009-11-16,206.63,50.81,20.23,29.54
2009-11-17,207.0,51.32,20.32,30.0
2009-11-18,205.96,50.48,20.12,30.11
2009-11-19,200.51,49.82,19.3,29.78
2009-11-20,199.92,50.04,19.24,29.62
2009-11-23,205.88,51.02,19.4,29.94
2009-11-24,204.44,50.19,19.39,29.91
2009-11-25,204.19,50.05,19.34,29.79
2009-11-27,200.59,49.07,19.11,29.22
2009-11-30,199.91,49.06,19.2,29.41
2009-12-01,196.97,49.59,19.66,30.01
2009-12-02,196.23,48.98,19.72,29.78
2009-12-03,196.48,48.96,19.87,29.83
2009-12-04,193.32,49.79,20.46,29.98
2009-12-07,188.95,49.21,20.37,29.79
2009-12-08,189.87,48.94,19.99,29.57
2009-12-09,197.8,49.95,20.01,29.71
2009-12-10,196.43,50.14,20.15,29.87
2009-12-11,194.67,50.05,19.9,29.85
2009-12-14,196.98,50.68,19.98,30.11
2009-12-15,194.17,50.99,19.8,30.02
2009-12-16,195.03,51.36,19.38,30.1
2009-12-17,191.86,50.56,19.07,29.6
2009-12-18,195.43,51.5,19.63,30.36
2009-12-21,198.23,51.99,20.09,30.52
2009-12-22,200.36,52.46,20.04,30.82
2009-12-23,202.1,52.49,20.1,30.92
2009-12-24,209.04,52.87,20.33,31.0
2009-12-28,211.61,52.76,20.3,31.17
2009-12-29,209.1,52.57,20.402,31.39
2009-12-30,211.64,52.93,20.59,30.96
2009-12-31,210.732,51.51,20.4,30.48
2010-01-04,214.01,52.45,20.88,30.95
2010-01-05,214.38,52.67,20.87,30.96
2010-01-06,210.97,52.18,20.8,30.77
2010-01-07,210.58,52.2,20.6,30.452
2010-01-08,211.98,52.59,20.83,30.66
2010-01-11,210.11,52.43,20.95,30.27
2010-01-12,207.72,51.97,20.608,30.07
2010-01-13,210.65,52.22,20.96,30.35
2010-01-14,209.43,52.51,21.48,30.96
2010-01-15,205.93,52.47,20.8,30.86
2010-01-19,215.04,52.75,21.05,31.1
2010-01-20,211.725,52.21,21.08,30.585
2010-01-21,208.072,51.29,20.84,30.01
2010-01-22,197.75,49.29,19.91,28.96
2010-01-25,203.075,50.06,20.32,29.32
2010-01-26,205.94,49.74,20.0,29.5
2010-01-27,207.884,49.45,20.24,29.67
2010-01-28,199.29,47.79,19.92,29.16
2010-01-29,192.063,47.07,19.4,28.18
2010-02-01,194.73,47.83,19.61,28.41
2010-02-02,195.86,48.59,19.91,28.46
2010-02-03,199.23,48.73,19.68,28.63
2010-02-04,192.05,47.03,19.02,27.84
2010-02-05,195.46,47.32,19.47,28.02
2010-02-08,194.12,47.59,19.35,27.72
2010-02-09,196.19,48.12,19.65,28.01
2010-02-10,195.116,48.02,19.69,27.99
2010-02-11,198.67,48.62,20.06,28.12
2010-02-12,200.38,48.46,20.43,27.93
2010-02-16,203.4,49.44,20.72,28.35
2010-02-17,202.55,50.12,20.66,28.59
2010-02-18,202.928,50.81,20.84,28.969
2010-02-19,201.67,50.79,20.82,28.77
2010-02-22,200.416,50.56,20.87,28.73
2010-02-23,197.059,50.12,20.388,28.33
2010-02-24,200.656,50.79,20.7,28.63
2010-02-25,202.0,50.92,20.63,28.6
2010-02-26,204.62,50.79,20.53,28.67
2010-03-01,208.99,51.54,20.87,29.02
2010-03-02,208.85,51.12,20.6975,28.46
2010-03-03,209.33,51.1,20.52,28.46
2010-03-04,210.71,51.51,20.53,28.63
2010-03-05,218.95,52.03,20.79,28.5875
2010-03-08,219.08,51.73,20.77,28.63
2010-03-09,223.02,51.88,20.94,28.8
2010-03-10,224.84,51.78,21.19,28.97
2010-03-11,225.5,52.02,21.25,29.18
2010-03-12,226.6,52.36,21.27,29.27
2010-03-15,223.84,52.42,21.17,29.29
2010-03-16,224.45,52.35,22.01,29.37
2010-03-17,224.12,52.23,22.2425,29.63
2010-03-18,224.65,52.73,22.2,29.61
2010-03-19,222.2499,52.49,21.9925,29.59
2010-03-22,224.75,52.95,22.24,29.6
2010-03-23,228.36,53.15,22.6725,29.88
2010-03-24,229.37,53.06,22.43,29.65
2010-03-25,226.65,53.5,22.35,30.01
2010-03-26,230.9,53.42,22.24,29.66
2010-03-29,232.39,52.97,22.33,29.59
2010-03-30,235.845,53.26,22.34,29.77
2010-03-31,235.0,53.15,22.29,29.2875
2010-04-01,235.97,53.24,22.39,29.16
2010-04-05,238.49,53.87,22.59,29.27
2010-04-06,239.54,53.86,22.4,29.32
2010-04-07,240.6,53.29,22.45,29.35
2010-04-08,239.95,53.63,22.31,29.92
2010-04-09,241.79,53.87,22.55,30.34
2010-04-12,242.29,53.88,22.539,30.32
2010-04-13,242.43,53.78,22.7699,30.45
2010-04-14,245.69,54.52,23.52,30.82
2010-04-15,248.92,54.23,24.221,30.87
2010-04-16,247.4,53.75,23.92,30.67
2010-04-19,247.07,53.64,24.0,31.039
2010-04-20,244.59,53.56,24.12,31.36
2010-04-21,259.22,53.7,23.8,31.332
2010-04-22,266.4695,53.31,23.99,31.39
2010-04-23,270.83,53.9,24.04,30.96
2010-04-26,269.5,54.26,23.82,31.11
2010-04-27,262.04,53.25,23.35,30.845
2010-04-28,261.6,53.28,23.26,30.91
2010-04-29,268.64,52.88,23.49,31.003
2010-04-30,261.09,51.97,22.84,30.535
2010-05-03,266.35,52.71,23.26,30.86
2010-05-04,258.68,50.64,22.56,30.13
2010-05-05,255.985,50.93,22.1725,29.85
2010-05-06,246.25,48.33,21.51,28.98
2010-05-07,235.86,46.73,21.31,28.21
2010-05-10,253.99,49.0975,22.55,28.94
2010-05-11,256.52,48.42,22.28,28.88
2010-05-12,262.09,49.56,23.09,29.44
2010-05-13,258.36,48.72,22.5,29.24
2010-05-14,253.82,47.43,21.89,28.93
2010-05-17,254.22,47.52,22.02,28.94
2010-05-18,252.36,46.79,21.43,28.5975
2010-05-19,248.34,47.0,21.6,28.24
2010-05-20,237.76,45.95,20.79,27.11
2010-05-21,242.32,46.58,20.9075,26.84
2010-05-24,246.76,45.69,20.67,26.27
2010-05-25,245.22,45.85,20.85,26.07
2010-05-26,244.109,45.72,20.7,25.01
2010-05-27,253.35,46.94,21.76,26.0
2010-05-28,256.88,46.01,21.42,25.8
2010-06-01,260.83,45.58,21.18,25.89
2010-06-02,263.95,47.27,21.81,26.46
2010-06-03,263.12,47.48,21.9,26.86
2010-06-04,255.965,46.05,20.945,25.79
2010-06-07,250.94,45.2375,20.3075,25.29
2010-06-08,249.33,45.88,20.18,25.11
2010-06-09,243.2,45.41,19.93,24.79
2010-06-10,250.51,46.5,20.55,25.0
2010-06-11,253.51,47.19,20.64,25.66
2010-06-14,254.28,46.88,20.89,25.495
2010-06-15,259.69,47.98,21.48,26.5825
2010-06-16,267.25,48.01,21.489,26.32
2010-06-17,271.87,48.24,21.52,26.37
2010-06-18,274.074,47.98,21.4,26.44
2010-06-21,270.17,47.51,21.19,25.95
2010-06-22,273.85,46.77,20.98,25.77
2010-06-23,270.97,46.89,20.81,25.308
2010-06-24,269.0,45.89,20.32,25.0
2010-06-25,266.7,45.92,20.0325,24.5325
2010-06-28,268.3,46.07,20.36,24.31
2010-06-29,256.17,44.3,19.79,23.31
2010-06-30,251.53,43.28,19.45,23.01
2010-07-01,248.48,42.89,19.25,23.16
2010-07-02,246.94,42.81,19.2,23.27
2010-07-06,248.63,43.17,19.481,23.82
2010-07-07,258.665,44.96,20.1425,24.3
2010-07-08,258.09,45.48,20.1,24.4095
2010-07-09,259.62,45.25,20.24,24.27
2010-07-12,257.285,45.68,20.57,24.83
2010-07-13,251.798,46.77,21.01,25.13
2010-07-14,252.727,47.34,21.36,25.44
2010-07-15,251.45,47.42,21.51,25.51
2010-07-16,249.9,46.2,21.02,24.89
2010-07-19,245.58,46.68,21.59,25.23
2010-07-20,251.89,46.61,21.65,25.48
2010-07-21,254.24,45.48,21.26,25.12
2010-07-22,259.024,46.07,21.78,25.84
2010-07-23,259.94,46.15,21.69,25.81
2010-07-26,259.28,46.57,21.71,26.1
2010-07-27,264.08,47.57,21.58,26.16
2010-07-28,260.96,47.13,21.33,25.95
2010-07-29,258.11,46.41,21.03,26.03
2010-07-30,257.25,46.04,20.6,25.81
2010-08-02,261.85,47.56,21.15,26.33
2010-08-03,261.93,47.36,20.87,26.16
2010-08-04,262.98,46.77,20.73,25.73
2010-08-05,261.7,46.35,20.67,25.37
2010-08-06,260.091,41.85,20.65,25.55
2010-08-09,261.75,42.6,20.65,25.61
2010-08-10,259.41,42.33,19.82,25.07
2010-08-11,250.19,40.77,19.425,24.86
2010-08-12,251.79,40.14,19.45,24.49
2010-08-13,249.1,40.45,19.15,24.4
2010-08-16,247.64,40.55,19.47,24.5
2010-08-17,251.97,40.82,19.53,24.71
2010-08-18,253.07,41.36,19.59,24.82
2010-08-19,249.88,40.76,18.9,24.44
2010-08-20,249.64,39.85,18.91,24.23
2010-08-23,245.8,39.04,18.7,24.28
2010-08-24,239.93,38.39,18.405,24.04
2010-08-25,242.89,38.24,18.48,24.1
2010-08-26,240.28,38.22,18.18,23.82
2010-08-27,241.62,38.0,18.37,23.93
2010-08-30,242.5,38.56,17.96,23.64
2010-08-31,243.1,38.45,17.665,23.465
2010-09-01,250.33,39.21,18.14,23.9
2010-09-02,252.17,39.68,18.28,23.94
2010-09-03,258.77,40.34,18.43,24.29
2010-09-07,257.81,39.92,18.12,23.96
2010-09-08,262.92,38.81,17.9,23.93
2010-09-09,263.07,38.82,18.0,24.01
2010-09-10,263.41,38.28,17.97,23.85
2010-09-13,267.04,38.28,18.5575,25.11
2010-09-14,268.06,39.29,18.74,25.03
2010-09-15,270.22,39.62,18.72,25.115
2010-09-16,276.57,40.35,18.97,25.33
2010-09-17,275.37,39.14,18.81,25.22
2010-09-20,283.23,39.39,18.9301,25.43
2010-09-21,283.77,39.92,19.14,25.15
2010-09-22,287.75,39.55,19.01,24.61
2010-09-23,288.92,40.15,18.98,24.43
2010-09-24,292.32,40.98,19.4225,24.775
2010-09-27,291.164,41.26,19.235,24.7325
2010-09-28,286.86,41.62,19.505,24.6775
2010-09-29,287.37,42.53,19.24,24.5
2010-09-30,283.75,42.07,19.2,24.49
2010-10-01,282.52,40.77,19.32,24.38
2010-10-04,278.64,40.64,18.87,23.91
2010-10-05,288.94,40.81,19.15,24.35
2010-10-06,289.19,40.74,19.31,24.43
2010-10-07,289.22,40.81,19.4,24.53
2010-10-08,294.07,41.15,19.52,24.57
2010-10-11,295.36,41.2,19.56,24.59
2010-10-12,298.54,41.35,19.77,24.83
2010-10-13,300.14,42.21,19.24,25.34
2010-10-14,302.31,42.13,19.32,25.23
2010-10-15,314.74,42.82,19.32,25.54
2010-10-18,318.0,43.32,19.19,25.82
2010-10-19,309.49,42.83,19.21,25.1
2010-10-20,310.53,42.82,19.64,25.31
2010-10-21,309.52,42.4,19.76,25.42
2010-10-22,307.47,42.87,19.835,25.3775
2010-10-25,308.84,42.88,19.87,25.19
2010-10-26,308.05,42.95,20.04,25.9
2010-10-27,307.83,42.39,20.19,26.05
2010-10-28,305.24,42.66,20.47,26.28
2010-10-29,300.98,42.04,20.05,26.665
2010-11-01,304.18,42.49,20.57,26.95
2010-11-02,309.36,42.91,20.34,27.39
2010-11-03,312.8,43.81,20.48,27.03
2010-11-04,318.27,44.07,20.97,27.14
2010-11-05,317.13,43.72,21.24,26.85
2010-11-08,318.62,44.25,21.23,26.81
2010-11-09,316.08,44.12,21.16,26.95
2010-11-10,318.03,44.16,21.04,26.94
2010-11-11,316.655,43.1,21.21,26.68
2010-11-12,308.03,42.21,21.53,26.27
2010-11-15,307.035,42.54,21.295,26.2
2010-11-16,301.59,41.8,21.07,25.81
2010-11-17,300.5,40.97,21.08,25.57
2010-11-18,308.43,41.69,21.015,25.8375
2010-11-19,306.73,42.49,21.135,25.69
2010-11-22,313.36,43.25,21.25,25.73
2010-11-23,308.73,44.19,21.0875,25.12
2010-11-24,314.795,43.745,21.3875,25.37
2010-11-26,315.0,43.2,21.34,25.25
2010-11-29,316.87,42.6,21.33,25.31
2010-11-30,311.15,41.93,21.1575,25.2575
2010-12-01,316.4,42.57,21.48,26.04
2010-12-02,318.15,43.11,21.7,26.89
2010-12-03,317.44,43.03,21.69,27.02
2010-12-06,320.15,42.85,21.7,26.84
2010-12-07,318.21,42.19,21.58,26.87
2010-12-08,321.01,42.66,21.82,27.23
2010-12-09,319.7575,42.54,21.81,27.08
2010-12-10,320.56,42.62,21.91,27.34
2010-12-13,321.67,41.65,21.5,27.245
2010-12-14,320.29,41.54,21.47,27.62
2010-12-15,320.36,41.23,21.28,27.85
2010-12-16,321.25,41.9525,21.3,27.9875
2010-12-17,320.61,41.96,21.46,27.9025
2010-12-20,322.21,41.89,21.23,27.81
2010-12-21,324.205,41.91,21.1,28.07
2010-12-22,325.16,41.48,20.89,28.1875
2010-12-23,323.6,41.74,20.84,28.3
2010-12-27,324.68,41.82,20.84,28.07
2010-12-28,325.47,42.25,20.88,28.01
2010-12-29,325.29,42.32,20.94,27.97
2010-12-30,323.66,42.26,21.02,27.85
2010-12-31,322.56,42.1,21.03,27.91
2011-01-03,329.57,42.74,20.85,27.98
2011-01-04,331.29,43.63,21.15,28.0875
2011-01-05,334.0,44.2,20.94,28.0
2011-01-06,333.73,44.88,20.77,28.82
2011-01-07,336.12,45.09,20.66,28.6
2011-01-10,342.455,44.86,20.69,28.22
2011-01-11,341.64,45.43,21.05,28.11
2011-01-12,344.42,45.64,21.3025,28.55
2011-01-13,345.68,45.65,21.29,28.19
2011-01-14,348.48,46.25,21.08,28.3
2011-01-18,340.65,46.34,21.0825,28.66
2011-01-19,338.84,46.32,21.01,28.47
2011-01-20,332.68,46.78,20.95,28.3525
2011-01-21,326.72,47.23,20.82,28.02
2011-01-24,337.45,47.55,21.24,28.38
2011-01-25,341.4,47.08,21.55,28.45
2011-01-26,343.85,46.88,21.75,28.78
2011-01-27,343.21,46.74,21.75,28.87
2011-01-28,336.1,45.51,21.46,27.751
2011-01-31,339.32,45.69,21.46,27.725
2011-02-01,345.03,46.52,21.48,27.9925
2011-02-02,344.32,46.89,21.56,27.94
2011-02-03,343.44,47.32,21.57,27.65
2011-02-04,346.5,47.43,21.68,27.77
2011-02-07,351.88,48.14,21.69,28.1975
2011-02-08,355.2,48.14,21.635,28.2825
2011-02-09,358.16,48.94,21.46,27.97
2011-02-10,354.54,48.54,21.8,27.5
2011-02-11,356.85,48.64,21.76,27.25
2011-02-14,359.18,48.31,21.57,27.23
2011-02-15,359.9,47.99,21.45,26.96
2011-02-16,363.13,48.99,21.75,27.02
2011-02-17,358.3,48.62,21.97,27.21
2011-02-18,350.56,48.67,22.14,27.06
2011-02-22,338.61,48.23,21.81,26.59
2011-02-23,342.62,43.59,21.15,26.59
2011-02-24,342.88,42.17,21.285,26.77
2011-02-25,348.16,42.68,21.86,26.55
2011-02-28,353.21,43.63,21.47,26.58
2011-03-01,349.31,42.91,21.39,26.16
2011-03-02,352.12,43.24,21.49,26.0775
2011-03-03,359.56,43.2,21.79,26.2
2011-03-04,360.0,42.61,21.56,25.9525
2011-03-07,355.36,41.98,21.21,25.72
2011-03-08,355.76,42.4,21.13,25.91
2011-03-09,352.47,42.05,21.2,25.89
2011-03-10,346.67,41.48,20.79,25.41
2011-03-11,351.99,41.73,20.87,25.68
2011-03-14,353.56,41.49,20.84,25.69
2011-03-15,345.43,40.93,20.18,25.39
2011-03-16,330.01,40.14,19.8075,24.79
2011-03-17,334.64,41.43,19.9,24.78
2011-03-18,330.67,41.32,19.93,24.8
2011-03-21,339.3,41.765,20.19,25.33
2011-03-22,341.2,41.74,20.145,25.295
2011-03-23,339.19,42.07,20.29,25.54
2011-03-24,344.97,43.1,20.38,25.81
2011-03-25,351.54,42.53,20.37,25.62
2011-03-28,350.44,42.14,20.34,25.41
2011-03-29,350.96,41.11,20.28,25.49
2011-03-30,348.63,41.3,20.46,25.61
2011-03-31,348.5075,40.97,20.18,25.39
2011-04-01,344.56,40.98,19.72,25.48
2011-04-04,341.19,40.34,19.49,25.55
2011-04-05,338.89,40.29,19.71,25.78
2011-04-06,338.04,41.18,19.95,26.15
2011-04-07,338.08,41.08,20.03,26.2
2011-04-08,335.06,40.7,20.02,26.07
2011-04-11,330.8,41.05,20.12,25.98
2011-04-12,332.4,41.08,19.76,25.64
2011-04-13,336.13,41.13,19.78,25.63
2011-04-14,332.42,40.36,19.58,25.42
2011-04-15,327.46,40.26,19.75,25.37
2011-04-18,331.85,39.75,19.62,25.08
2011-04-19,337.86,39.9901,19.86,25.15
2011-04-20,342.41,40.89,21.41,25.76
2011-04-21,350.696,40.99,21.46,25.52
2011-04-25,353.009,40.53,21.94,25.61
2011-04-26,350.42,40.69,22.48,26.19
2011-04-27,350.15,41.04,22.63,26.38
2011-04-28,346.75,40.53,22.8,26.71
2011-04-29,350.13,40.37,23.15,25.92
2011-05-02,346.28,40.08,22.91,25.66
2011-05-03,348.2,40.33,23.23,25.81
2011-05-04,349.57,40.94,23.5,26.06
2011-05-05,346.75,40.8,23.61,25.79
2011-05-06,346.66,40.81,23.25,25.87
2011-05-09,347.6,41.02,22.76,25.83
2011-05-10,349.45,41.57,23.03,25.67
2011-05-11,347.23,41.06,23.41,25.36
2011-05-12,346.57,40.88,23.705,25.32
2011-05-13,340.5,40.41,23.41,25.03
2011-05-16,333.3,39.8,23.64,24.57
2011-05-17,336.14,36.91,23.55,24.52
2011-05-18,339.87,36.49,23.88,24.69
2011-05-19,340.53,36.13,23.54,24.715
2011-05-20,335.22,35.98,23.22,24.49
2011-05-23,334.4,35.81,22.86,24.17
2011-05-24,332.19,35.975,22.61,24.15
2011-05-25,336.78,36.01,22.68,24.19
2011-05-26,335.0,36.55,22.5,24.67
2011-05-27,337.41,36.96,22.21,24.76
2011-05-31,347.83,37.38,22.51,25.01
2011-06-01,345.51,36.63,22.0,24.43
2011-06-02,346.102,36.425,22.085,24.22
2011-06-03,343.44,36.11,21.73,23.905
2011-06-06,338.04,35.96,21.829,24.01
2011-06-07,332.04,35.57,22.06,24.06
2011-06-08,332.24,35.36,21.82,23.94
2011-06-09,331.49,35.46,21.76,23.96
2011-06-10,325.9,35.25,21.38,23.705
2011-06-13,326.6,34.65,21.385,24.04
2011-06-14,332.44,34.73,21.82,24.22
2011-06-15,326.75,34.26,21.42,23.74
2011-06-16,325.16,34.97,21.42,23.995
2011-06-17,320.26,35.0,21.19,24.26
2011-06-20,315.32,34.99,21.325,24.47
2011-06-21,325.3,35.3,21.65,24.76
2011-06-22,322.61,35.12,21.395,24.65
2011-06-23,331.23,35.23,21.71,24.63
2011-06-24,326.35,34.9,21.2,24.3
2011-06-27,332.04,34.98,21.34,25.2
2011-06-28,335.26,35.09,21.49,25.8
2011-06-29,334.04,35.55,21.39,25.62
2011-06-30,335.67,36.4,22.16,26.0
2011-07-01,343.26,37.05,22.53,26.02
2011-07-05,349.43,36.47,22.44,26.03
2011-07-06,351.76,36.2,22.75,26.33
2011-07-07,357.2,36.45,23.23,26.77
2011-07-08,359.71,36.43,23.09,26.92
2011-07-11,354.0,35.29,22.85,26.63
2011-07-12,353.75,35.27,22.45,26.54
2011-07-13,358.02,35.44,22.48,26.63
2011-07-14,357.77,35.13,22.27,26.47
2011-07-15,364.92,35.09,22.37,26.78
2011-07-18,373.8,35.02,22.28,26.59
2011-07-19,376.85,35.61,23.06,27.54
2011-07-20,386.9,35.28,22.99,27.06
2011-07-21,387.29,36.23,22.81,27.095
2011-07-22,393.3,36.7,23.13,27.53
2011-07-25,398.5,37.09,23.03,27.91
2011-07-26,403.41,37.47,22.895,28.08
2011-07-27,392.59,36.8,22.53,27.33
2011-07-28,391.82,36.23,22.55,27.72
2011-07-29,390.48,35.17,22.33,27.4
2011-08-01,396.75,35.2,22.24,27.27
2011-08-02,388.91,34.35,21.72,26.8
2011-08-03,392.57,34.28,21.81,26.92
2011-08-04,377.37,32.54,20.85,25.94
2011-08-05,373.62,32.63,20.79,25.68
2011-08-08,353.21,30.81,20.11,24.48
2011-08-09,374.01,31.53,20.6,25.58
2011-08-10,363.69,29.86,19.93,24.2
2011-08-11,373.7,31.05,20.76,25.19
2011-08-12,376.99,32.32,20.65,25.1
2011-08-15,383.41,32.43,20.89,25.51
2011-08-16,380.48,32.61,20.79,25.35
2011-08-17,380.44,31.39,20.67,25.245
2011-08-18,366.05,29.51,19.77,24.67
2011-08-19,356.03,23.6,19.19,24.05
2011-08-22,356.44,24.45,19.38,23.98
2011-08-23,373.6,24.54,19.71,24.72
2011-08-24,376.18,25.21,19.8,24.9
2011-08-25,373.72,25.03,19.42,24.57
2011-08-26,383.58,24.82,19.77,25.25
2011-08-29,389.97,26.12,20.295,25.84
2011-08-30,389.99,26.05,20.24,26.23
2011-08-31,384.83,26.03,20.13,26.6
2011-09-01,381.03,25.67,19.99,26.21
2011-09-02,374.05,24.34,19.64,25.8
2011-09-06,379.74,23.63,19.54,25.51
2011-09-07,383.93,24.14,20.08,26.0
2011-09-08,384.14,23.87,19.895,26.22
2011-09-09,377.48,22.65,19.7,25.74
2011-09-12,379.94,22.58,20.28,25.89
2011-09-13,384.62,22.7,20.76,26.04
2011-09-14,389.3,22.93,21.115,26.5
2011-09-15,392.96,23.27,21.54,26.99
2011-09-16,400.5,23.53,21.97,27.12
2011-09-19,411.63,22.91,21.93,27.21
2011-09-20,413.45,22.47,22.2,26.98
2011-09-21,412.14,23.98,21.94,25.99
2011-09-22,401.82,22.8,21.615,25.06
2011-09-23,404.3,22.32,22.16,25.06
2011-09-26,403.17,22.71,22.24,25.44
2011-09-27,399.26,23.59,22.54,25.67
2011-09-28,397.01,23.19,22.31,25.575
2011-09-29,390.57,23.78,22.21,25.45
2011-09-30,381.32,22.45,21.335,24.89
2011-10-03,374.6,22.2,20.62,24.53
2011-10-04,372.5,23.02,21.22,25.34
2011-10-05,378.25,23.86,21.85,25.89
2011-10-06,377.37,25.05,22.03,26.34
2011-10-07,369.8,24.88,22.29,26.25
2011-10-10,388.81,25.74,22.88,26.94
2011-10-11,400.29,25.92,22.99,27.0
2011-10-12,402.19,25.87,23.12,26.96
2011-10-13,408.43,25.63,23.39,27.18
